timestamp,level,service,message,latency_ms,status_code,cpu_usage,memory_usage,request_count,error_rate,db_connections,anomaly_type,is_anomaly
2026-01-01 12:14:00,INFO,notification-service,Request processed successfully,239.58,201,39.08,38.54,79,0.0068,42,,0
2026-01-01 12:14:30,INFO,auth-service,User login successful,141.96,200,40.85,57.4,65,0.0191,27,,0
2026-01-01 12:15:00,INFO,database-service,Notification sent successfully,191.0,200,47.67,47.58,80,0.0194,32,,0
2026-01-01 12:15:30,INFO,auth-service,Session validated,220.03,200,55.71,38.74,115,0.012,50,,0
2026-01-01 12:16:00,WARNING,notification-service,Health check passed,166.95,500,49.07,55.02,72,0.0157,46,,0
2026-01-01 12:16:30,ERROR,database-service,Unexpected resource usage detected,284.95,400,37.82,96.04,111,0.0102,44,memory_spike,1
2026-01-01 12:17:00,INFO,payment-service,Session validated,216.3,200,39.72,40.66,66,0.0083,43,,0
2026-01-01 12:17:30,INFO,payment-service,Notification sent successfully,187.21,200,30.85,45.48,77,0.0,33,,0
2026-01-01 12:18:00,INFO,database-service,Notification sent successfully,212.54,200,40.62,50.54,89,0.0116,40,,0
2026-01-01 12:18:30,INFO,api-service,Database query completed,245.59,200,26.76,44.55,126,0.0167,34,,0
2026-01-01 12:19:00,INFO,notification-service,User logout successful,168.39,200,54.74,38.61,98,0.0122,29,,0
2026-01-01 12:19:30,INFO,notification-service,Cache refreshed successfully,169.6,200,41.54,43.02,102,0.0076,36,,0
2026-01-01 12:20:00,ERROR,notification-service,Service response degraded,406.15,200,43.3,89.97,71,0.0212,40,memory_spike,1
2026-01-01 12:20:30,INFO,database-service,User login successful,202.91,200,51.01,43.89,69,0.008,26,,0
2026-01-01 12:21:00,INFO,notification-service,Database query completed,209.96,200,64.82,42.44,70,0.0152,22,,0
2026-01-01 12:21:30,WARNING,notification-service,Health check passed,148.7,200,41.43,39.06,103,0.0021,42,,0
2026-01-01 12:22:00,INFO,api-service,Session validated,246.08,200,45.82,46.63,84,0.0106,18,,0
2026-01-01 12:22:30,INFO,payment-service,Payment processed successfully,135.93,200,41.89,38.59,71,0.0198,36,,0
2026-01-01 12:23:00,INFO,api-service,User login successful,227.63,201,44.94,51.53,65,0.0017,31,,0
2026-01-01 12:23:30,ERROR,payment-service,Connection timeout observed,1651.13,201,40.33,37.34,96,0.0374,32,latency_spike,1
2026-01-01 12:24:00,WARNING,payment-service,Connection timeout observed,664.75,200,60.27,35.18,72,0.0094,96,db_saturation,1
2026-01-01 12:24:30,INFO,notification-service,Session validated,150.21,200,32.03,21.46,54,0.0237,46,,0
2026-01-01 12:25:00,INFO,payment-service,Request completed,240.65,500,51.09,37.88,56,0.0,30,,0
2026-01-01 12:25:30,INFO,payment-service,User logout successful,183.92,201,31.92,52.31,93,0.0103,24,,0
2026-01-01 12:26:00,INFO,payment-service,Health check passed,242.14,200,42.35,67.41,81,0.0166,27,,0
2026-01-01 12:26:30,CRITICAL,api-service,Elevated failure rate detected,479.63,200,88.1,34.56,94,0.0122,31,cpu_spike,1
2026-01-01 12:27:00,INFO,auth-service,User login successful,146.68,200,38.14,59.33,82,0.0032,43,,0
2026-01-01 12:27:30,INFO,database-service,Payment processed successfully,257.63,200,46.95,56.91,104,0.0,49,,0
2026-01-01 12:28:00,INFO,database-service,User logout successful,229.45,200,46.89,46.75,53,0.0117,38,,0
2026-01-01 12:28:30,WARNING,notification-service,Cache refreshed successfully,130.3,200,41.3,36.16,72,0.0015,23,,0
2026-01-01 12:29:00,INFO,api-service,Request processed successfully,195.3,200,36.2,43.14,67,0.0422,39,,0
2026-01-01 12:29:30,WARNING,database-service,Service response degraded,393.42,200,34.25,53.05,526,0.0072,50,request_burst,1
2026-01-01 12:30:00,INFO,database-service,Session validated,136.27,201,29.3,47.42,68,0.0211,40,,0
2026-01-01 12:30:30,INFO,api-service,Request completed,182.95,200,50.28,49.93,62,0.013,36,,0
2026-01-01 12:31:00,INFO,api-service,Session validated,221.8,400,44.25,42.29,99,0.0188,47,,0
2026-01-01 12:31:30,INFO,payment-service,Payment processed successfully,183.93,200,31.63,59.77,68,0.018,36,,0
2026-01-01 12:32:00,INFO,payment-service,User logout successful,182.05,200,40.3,31.48,59,0.0262,38,,0
2026-01-01 12:32:30,INFO,notification-service,Cache refreshed successfully,265.92,200,31.62,47.69,103,0.0093,31,,0
2026-01-01 12:33:00,CRITICAL,auth-service,Request latency increased,166.8,500,37.55,53.32,44,0.1806,27,error_burst,1
2026-01-01 12:33:30,INFO,notification-service,Request processed successfully,179.9,200,31.33,35.41,59,0.0078,37,,0
2026-01-01 12:34:00,INFO,notification-service,Request processing degraded,929.88,200,75.25,96.31,96,0.3413,47,mixed_degradation,1
2026-01-01 12:34:30,INFO,notification-service,Session validated,208.66,200,37.25,42.67,92,0.0222,31,,0
2026-01-01 12:35:00,INFO,notification-service,Request processed successfully,108.58,200,39.93,54.24,116,0.003,31,,0
2026-01-01 12:35:30,INFO,api-service,Payment processed successfully,162.48,200,55.56,47.65,61,0.0206,31,,0
2026-01-01 12:36:00,INFO,auth-service,Service response degraded,345.92,200,96.65,65.34,87,0.0161,33,cpu_spike,1
2026-01-01 12:36:30,INFO,database-service,Notification sent successfully,193.15,200,43.15,56.69,80,0.0052,30,,0
2026-01-01 12:37:00,INFO,auth-service,Request processed successfully,90.94,200,62.27,56.63,63,0.0122,29,,0
2026-01-01 12:37:30,WARNING,database-service,Notification sent successfully,249.41,200,27.8,49.14,77,0.0233,34,,0
2026-01-01 12:38:00,INFO,database-service,User login successful,100.88,200,39.49,38.28,81,0.0293,21,,0
2026-01-01 12:38:30,INFO,api-service,Request completed,143.99,200,36.47,44.18,94,0.0133,38,,0
2026-01-01 12:39:00,WARNING,notification-service,Elevated failure rate detected,1171.63,200,44.3,55.78,65,0.0676,35,latency_spike,1
2026-01-01 12:39:30,CRITICAL,payment-service,Request processing degraded,543.18,200,41.59,47.04,85,0.0204,94,db_saturation,1
2026-01-01 12:40:00,INFO,auth-service,User login successful,244.51,200,23.4,41.15,78,0.0191,47,,0
2026-01-01 12:40:30,INFO,notification-service,Session validated,96.38,200,36.92,26.73,80,0.0177,47,,0
2026-01-01 12:41:00,INFO,auth-service,User logout successful,185.43,201,52.44,53.84,71,0.0009,37,,0
2026-01-01 12:41:30,ERROR,api-service,Notification sent successfully,112.86,201,54.95,46.38,103,0.0102,37,,0
2026-01-01 12:42:00,ERROR,notification-service,Service response degraded,342.02,200,41.55,43.67,477,0.0057,25,request_burst,1
2026-01-01 12:42:30,INFO,api-service,Request completed,182.97,200,58.65,45.32,106,0.0168,26,,0
2026-01-01 12:43:00,WARNING,database-service,Payment processed successfully,263.16,201,51.91,46.79,94,0.011,41,,0
2026-01-01 12:43:30,INFO,api-service,Request processed successfully,72.4,200,31.8,57.79,75,0.0171,24,,0
2026-01-01 12:44:00,INFO,notification-service,Notification sent successfully,263.15,200,53.91,45.99,71,0.0253,50,,0
2026-01-01 12:44:30,INFO,api-service,Notification sent successfully,222.92,200,63.72,38.78,63,0.0031,38,,0
2026-01-01 12:45:00,INFO,notification-service,Payment processed successfully,187.9,404,40.48,56.09,104,0.0,30,,0
2026-01-01 12:45:30,INFO,payment-service,Payment processed successfully,216.91,200,37.32,40.02,100,0.0021,32,,0
2026-01-01 12:46:00,INFO,payment-service,User logout successful,194.79,404,36.26,55.83,68,0.0291,33,,0
2026-01-01 12:46:30,WARNING,auth-service,Unexpected resource usage detected,1060.3,200,49.46,41.72,38,0.0655,35,latency_spike,1
2026-01-01 12:47:00,INFO,payment-service,User login successful,160.63,200,62.08,33.28,94,0.0093,32,,0
2026-01-01 12:47:30,WARNING,payment-service,Notification sent successfully,165.73,200,33.97,53.71,107,0.0197,35,,0
2026-01-01 12:48:00,INFO,database-service,Request processed successfully,135.61,200,47.17,69.56,72,0.0112,30,,0
2026-01-01 12:48:30,INFO,database-service,Database query completed,157.98,404,14.55,52.05,63,0.0,41,,0
2026-01-01 12:49:00,INFO,database-service,Database query completed,131.31,200,38.61,62.66,51,0.0,37,,0
2026-01-01 12:49:30,INFO,notification-service,Database query completed,231.73,200,26.26,52.08,91,0.0,41,,0
2026-01-01 12:50:00,INFO,payment-service,Request processing degraded,281.91,404,38.88,60.52,419,0.016,31,request_burst,1
2026-01-01 12:50:30,INFO,payment-service,Health check passed,205.64,200,38.76,26.02,105,0.0169,31,,0
2026-01-01 12:51:00,INFO,notification-service,Session validated,218.57,200,57.25,19.98,88,0.0007,38,,0
2026-01-01 12:51:30,INFO,auth-service,User logout successful,185.76,200,48.36,43.01,42,0.0105,38,,0
2026-01-01 12:52:00,INFO,notification-service,Cache refreshed successfully,225.69,201,30.28,58.27,67,0.0186,30,,0
2026-01-01 12:52:30,INFO,auth-service,Health check passed,188.2,500,50.92,35.73,66,0.0168,54,,0
2026-01-01 12:53:00,ERROR,notification-service,Request latency increased,177.67,400,62.4,68.04,276,0.012,29,request_burst,1
2026-01-01 12:53:30,INFO,database-service,Cache refreshed successfully,176.93,200,27.93,47.24,109,0.0089,33,,0
2026-01-01 12:54:00,WARNING,notification-service,Request processed successfully,103.45,200,45.74,50.64,81,0.0128,32,,0
2026-01-01 12:54:30,INFO,api-service,Health check passed,202.59,200,41.71,51.15,84,0.0262,40,,0
2026-01-01 12:55:00,INFO,auth-service,Session validated,188.68,200,57.18,52.2,106,0.0211,20,,0
2026-01-01 12:55:30,WARNING,api-service,User login successful,238.72,500,43.35,47.48,85,0.0116,36,,0
2026-01-01 12:56:00,INFO,api-service,User login successful,153.37,200,54.74,46.86,72,0.0058,37,,0
2026-01-01 12:56:30,WARNING,payment-service,Payment processed successfully,188.42,201,45.88,37.73,47,0.0213,46,,0
2026-01-01 12:57:00,WARNING,api-service,Payment processed successfully,133.81,200,57.89,50.84,79,0.011,23,,0
2026-01-01 12:57:30,INFO,database-service,User login successful,224.45,200,34.24,40.2,99,0.0,22,,0
2026-01-01 12:58:00,INFO,notification-service,Database connection pool saturated,269.91,200,44.93,52.85,283,0.0403,33,request_burst,1
2026-01-01 12:58:30,INFO,auth-service,User login successful,185.58,400,48.15,60.04,50,0.0125,38,,0
2026-01-01 12:59:00,INFO,auth-service,Cache refreshed successfully,206.42,400,42.07,53.42,63,0.0306,42,,0
2026-01-01 12:59:30,INFO,payment-service,Health check passed,119.48,200,31.25,37.53,93,0.0022,32,,0
2026-01-01 13:00:00,INFO,payment-service,Notification sent successfully,200.46,200,41.34,50.59,58,0.0209,30,,0
2026-01-01 13:00:30,INFO,notification-service,Request completed,165.39,201,44.38,49.03,80,0.0075,32,,0
2026-01-01 13:01:00,INFO,payment-service,Payment processed successfully,180.1,400,28.25,43.37,87,0.0022,44,,0
2026-01-01 13:01:30,INFO,auth-service,Database query completed,237.13,200,29.55,61.58,77,0.0192,31,,0
2026-01-01 13:02:00,CRITICAL,auth-service,Request processing degraded,1311.16,200,92.79,78.34,56,0.2855,36,mixed_degradation,1
2026-01-01 13:02:30,INFO,api-service,Notification sent successfully,149.31,200,53.52,43.15,82,0.0042,37,,0
2026-01-01 13:03:00,INFO,notification-service,Request processed successfully,159.4,200,52.47,55.74,70,0.0137,30,,0
2026-01-01 13:03:30,INFO,database-service,Payment processed successfully,116.13,200,33.43,49.98,86,0.0165,32,,0
2026-01-01 13:04:00,INFO,notification-service,Cache refreshed successfully,221.99,200,42.64,55.03,44,0.0,37,,0
2026-01-01 13:04:30,INFO,database-service,Unexpected resource usage detected,115.89,500,39.88,44.98,111,0.5149,36,error_burst,1
2026-01-01 13:05:00,INFO,notification-service,Request processed successfully,185.93,201,43.49,60.02,46,0.0162,25,,0
2026-01-01 13:05:30,INFO,api-service,Database query completed,214.09,500,33.62,23.28,95,0.0123,37,,0
2026-01-01 13:06:00,INFO,database-service,Request completed,244.22,200,45.71,49.69,79,0.0035,33,,0
2026-01-01 13:06:30,INFO,database-service,Payment processed successfully,268.83,201,38.25,46.44,105,0.0,39,,0
2026-01-01 13:07:00,WARNING,payment-service,Request latency increased,744.45,200,94.16,89.13,92,0.4653,30,mixed_degradation,1
2026-01-01 13:07:30,INFO,auth-service,Request completed,159.94,200,38.85,48.04,75,0.0223,32,,0
2026-01-01 13:08:00,INFO,api-service,Payment processed successfully,154.21,200,51.1,43.78,69,0.0,26,,0
2026-01-01 13:08:30,INFO,payment-service,Request processed successfully,142.26,200,36.6,40.78,99,0.0072,29,,0
2026-01-01 13:09:00,INFO,auth-service,User logout successful,187.0,200,30.98,63.64,96,0.0033,43,,0
2026-01-01 13:09:30,INFO,api-service,Payment processed successfully,234.98,200,30.58,36.35,67,0.0008,28,,0
2026-01-01 13:10:00,WARNING,auth-service,Database query completed,161.99,200,47.04,48.81,77,0.0102,24,,0
2026-01-01 13:10:30,INFO,api-service,User logout successful,206.63,200,47.69,41.83,57,0.0306,36,,0
2026-01-01 13:11:00,WARNING,api-service,Request processed successfully,197.86,201,46.4,35.98,109,0.011,41,,0
2026-01-01 13:11:30,INFO,api-service,User login successful,245.63,200,42.81,36.19,30,0.0146,37,,0
2026-01-01 13:12:00,INFO,api-service,Payment processed successfully,153.87,200,43.36,52.3,99,0.0127,34,,0
2026-01-01 13:12:30,WARNING,notification-service,Notification sent successfully,171.96,500,42.34,42.87,69,0.0104,36,,0
2026-01-01 13:13:00,INFO,auth-service,User logout successful,141.87,200,37.49,66.09,97,0.0054,41,,0
2026-01-01 13:13:30,INFO,api-service,Payment processed successfully,208.23,200,40.96,40.92,63,0.0172,28,,0
2026-01-01 13:14:00,INFO,api-service,Session validated,229.37,404,55.81,47.57,102,0.0109,29,,0
2026-01-01 13:14:30,INFO,notification-service,Database query completed,229.51,200,57.8,67.63,86,0.0236,37,,0
2026-01-01 13:15:00,WARNING,database-service,Session validated,243.15,400,46.33,56.05,57,0.0127,41,,0
2026-01-01 13:15:30,INFO,api-service,Session validated,212.58,200,50.99,49.21,66,0.0144,35,,0
2026-01-01 13:16:00,INFO,notification-service,Health check passed,190.88,200,32.32,45.34,78,0.0,41,,0
2026-01-01 13:16:30,INFO,notification-service,Payment processed successfully,187.38,200,44.65,42.85,91,0.0067,29,,0
2026-01-01 13:17:00,INFO,payment-service,Cache refreshed successfully,208.27,200,45.57,35.22,111,0.0074,33,,0
2026-01-01 13:17:30,INFO,notification-service,Database query completed,258.61,200,21.4,30.94,88,0.0,18,,0
2026-01-01 13:18:00,INFO,api-service,Notification sent successfully,232.88,200,37.91,69.96,59,0.0118,39,,0
2026-01-01 13:18:30,WARNING,database-service,Database connection pool saturated,1359.64,200,96.63,79.64,84,0.2239,41,mixed_degradation,1
2026-01-01 13:19:00,INFO,notification-service,Request completed,148.82,200,29.26,49.47,96,0.0143,48,,0
2026-01-01 13:19:30,INFO,database-service,Notification sent successfully,259.89,200,45.08,55.02,61,0.0114,45,,0
2026-01-01 13:20:00,INFO,payment-service,User logout successful,153.93,200,56.87,59.13,95,0.0033,32,,0
2026-01-01 13:20:30,INFO,database-service,User login successful,208.99,200,32.14,46.1,95,0.0093,28,,0
2026-01-01 13:21:00,WARNING,notification-service,Cache refreshed successfully,98.97,200,38.13,55.73,62,0.0152,33,,0
2026-01-01 13:21:30,INFO,auth-service,Health check passed,150.0,200,50.38,64.42,100,0.008,50,,0
2026-01-01 13:22:00,INFO,api-service,Cache refreshed successfully,225.06,200,37.43,40.25,102,0.0167,28,,0
2026-01-01 13:22:30,WARNING,notification-service,Health check passed,173.34,500,37.93,39.76,100,0.0228,41,,0
2026-01-01 13:23:00,INFO,auth-service,Payment processed successfully,217.11,200,32.84,41.96,109,0.0161,23,,0
2026-01-01 13:23:30,INFO,payment-service,Request processed successfully,189.76,404,48.55,53.24,61,0.0339,22,,0
2026-01-01 13:24:00,INFO,notification-service,Notification sent successfully,184.99,500,59.37,53.92,96,0.0045,37,,0
2026-01-01 13:24:30,INFO,api-service,Health check passed,178.35,200,30.7,56.65,63,0.008,38,,0
2026-01-01 13:25:00,WARNING,payment-service,Request processing degraded,667.61,200,90.22,87.66,108,0.1488,31,mixed_degradation,1
2026-01-01 13:25:30,INFO,payment-service,Health check passed,219.03,200,51.98,48.92,66,0.0178,39,,0
2026-01-01 13:26:00,INFO,api-service,Request processed successfully,191.78,200,54.34,37.86,66,0.026,23,,0
2026-01-01 13:26:30,INFO,database-service,Notification sent successfully,155.73,200,34.68,32.36,76,0.0225,36,,0
2026-01-01 13:27:00,INFO,notification-service,Session validated,215.98,200,53.92,44.14,132,0.0115,33,,0
2026-01-01 13:27:30,INFO,api-service,Payment processed successfully,148.16,200,47.45,45.09,78,0.0129,33,,0
2026-01-01 13:28:00,ERROR,notification-service,Notification sent successfully,187.12,400,37.5,43.97,101,0.0121,38,,0
2026-01-01 13:28:30,WARNING,api-service,Request processing degraded,238.25,404,37.55,35.67,440,0.0288,39,request_burst,1
2026-01-01 13:29:00,INFO,database-service,Cache refreshed successfully,172.26,200,45.73,61.61,62,0.0033,38,,0
2026-01-01 13:29:30,INFO,auth-service,Session validated,153.59,200,19.4,35.57,73,0.0155,35,,0
2026-01-01 13:30:00,INFO,api-service,Notification sent successfully,270.23,200,39.92,50.78,47,0.0147,37,,0
2026-01-01 13:30:30,INFO,api-service,Request completed,118.11,200,32.66,52.89,69,0.014,39,,0
2026-01-01 13:31:00,INFO,notification-service,Notification sent successfully,271.66,200,39.78,65.69,40,0.0165,32,,0
2026-01-01 13:31:30,INFO,auth-service,User login successful,156.04,200,48.58,45.85,39,0.0,40,,0
2026-01-01 13:32:00,INFO,api-service,Notification sent successfully,106.32,200,49.49,49.25,76,0.0142,39,,0
2026-01-01 13:32:30,INFO,payment-service,Cache refreshed successfully,127.01,200,42.42,36.6,83,0.0215,36,,0
2026-01-01 13:33:00,INFO,notification-service,Database query completed,207.39,200,35.0,47.38,75,0.012,28,,0
2026-01-01 13:33:30,INFO,api-service,Session validated,160.57,200,30.87,31.06,65,0.0213,36,,0
2026-01-01 13:34:00,INFO,notification-service,Request completed,123.45,200,37.94,54.92,71,0.0008,53,,0
2026-01-01 13:34:30,WARNING,notification-service,Unusual request volume detected,485.6,200,30.36,49.71,78,0.0,114,db_saturation,1
2026-01-01 13:35:00,INFO,database-service,User logout successful,87.29,200,45.42,54.03,68,0.0092,53,,0
2026-01-01 13:35:30,INFO,api-service,Request completed,150.38,400,30.78,48.25,91,0.0203,15,,0
2026-01-01 13:36:00,INFO,api-service,Request latency increased,309.06,200,53.53,51.27,55,0.0274,142,db_saturation,1
2026-01-01 13:36:30,INFO,api-service,Cache refreshed successfully,269.99,200,31.46,53.55,119,0.0215,28,,0
2026-01-01 13:37:00,WARNING,auth-service,Database query completed,190.75,200,55.7,37.84,79,0.0126,29,,0
2026-01-01 13:37:30,INFO,payment-service,Payment processed successfully,190.87,500,40.99,54.43,102,0.0023,35,,0
2026-01-01 13:38:00,INFO,auth-service,Notification sent successfully,177.61,200,44.03,47.85,60,0.0295,50,,0
2026-01-01 13:38:30,ERROR,database-service,Database connection pool saturated,1374.38,200,47.98,49.31,99,0.0122,34,latency_spike,1
